1 3.5938e-05
1 3.3345e-05
1 3.3071e-05
1 3.3254e-05
1 3.3313e-05
1 3.3274e-05
1 3.3135e-05
1 3.3072e-05
1 3.342e-05
1 3.3265e-05
2 7.4352e-05
2 6.91e-05
2 9.3536e-05
2 7.444e-05
2 7.362e-05
2 7.394e-05
2 7.369e-05
2 7.3319e-05
2 7.3199e-05
2 7.3017e-05
4 0.000154252
4 0.000151196
4 0.000151567
4 0.000151487
4 0.000153019
4 0.000151005
4 0.000154081
4 0.000204987
4 0.000218471
4 0.000157689
8 0.000347217
8 0.000316316
8 0.000317671
8 0.000319734
8 0.000319254
8 0.000337887
8 0.000345553
8 0.000334553
8 0.000337278
8 0.000314995
16 0.000658835
16 0.000588652
16 0.000342356
16 0.000285328
16 0.000277775
16 0.000276744
16 0.000283817
16 0.000293646
16 0.000236186
16 0.000273367
32 0.00133456
32 0.00106783
32 0.00131272
32 0.00137959
32 0.00118204
32 0.00141554
32 0.00154571
32 0.0014287
32 0.00131981
32 0.00145228
64 0.00529107
64 0.00534779
64 0.00531936
64 0.00519106
64 0.00530047
64 0.00527786
64 0.00529792
64 0.0051567
64 0.00509553
64 0.00509667
128 0.0113441
128 0.0113119
128 0.0112513
128 0.012052
128 0.0123683
128 0.0114478
128 0.0114026
128 0.0112256
128 0.0110614
128 0.0112315
256 0.0223127
256 0.0225127
256 0.0223625
256 0.0225365
256 0.0230247
256 0.0224934
256 0.0224436
256 0.0224342
256 0.0222589
256 0.0225274
512 0.0455288
512 0.0460577
512 0.0450078
512 0.0451948
512 0.0456352
512 0.0451594
512 0.0450517
512 0.0450517
512 0.0455374
512 0.0451864
1024 0.0898113
1024 0.091655
1024 0.0897943
1024 0.0925319
1024 0.0898543
1024 0.0912865
1024 0.0899144
1024 0.0908744
1024 0.0898131
1024 0.0905438
2048 0.184512
2048 0.181826
2048 0.180676
2048 0.180637
2048 0.182355
2048 0.181718
2048 0.180925
2048 0.179799
2048 0.18115
2048 0.183029
4096 0.359268
4096 0.362096
4096 0.361171
4096 0.362578
4096 0.360335
4096 0.361713
4096 0.361633
4096 0.362584
4096 0.360116
4096 0.362623
8192 0.721194
8192 0.721423
8192 0.723619
8192 0.719867
8192 0.720272
8192 0.720264
8192 0.720389
8192 0.720605
8192 0.720187
8192 0.720595
16384 1.47124
16384 1.46096
16384 1.44772
16384 1.44675
16384 1.45184
16384 1.45101
16384 1.44946
16384 1.44667
16384 1.44826
16384 1.44747
32768 2.88834
32768 2.8813
32768 2.89392
32768 2.88229
32768 2.88857
32768 2.88537
32768 2.8833
32768 2.8879
32768 2.88362
32768 2.88954
