1 0.000212581
1 0.00021241
1 0.000212562
1 0.000212191
1 0.000212291
1 0.000212271
1 0.000212491
1 0.000212261
1 0.00021208
1 0.000212461
2 0.000425113
2 0.000424592
2 0.000431875
2 0.000424662
2 0.000424644
2 0.000425323
2 0.000424611
2 0.000424632
2 0.000424631
2 0.000480578
4 0.000840588
4 0.000758714
4 0.000757672
4 0.000757621
4 0.000776277
4 0.000598271
4 0.000442195
4 0.000366081
4 0.000366031
4 0.000375851
8 0.000755728
8 0.000794902
8 0.000768962
8 0.000734046
8 0.000734528
8 0.00078343
8 0.000734629
8 0.000732734
8 0.00102374
8 0.000800323
16 0.0014811
16 0.00148502
16 0.00148033
16 0.00146506
16 0.00147327
16 0.00150239
16 0.00157379
16 0.00146581
16 0.00146619
16 0.00146872
32 0.00309077
32 0.00286185
32 0.00297975
32 0.00294394
32 0.00307478
32 0.00283529
32 0.00296352
32 0.00305962
32 0.00302107
32 0.00310567
64 0.00695871
64 0.00716013
64 0.00743869
64 0.00738927
64 0.00724297
64 0.00708684
64 0.00737306
64 0.00744682
64 0.00711359
64 0.00710439
128 0.0144097
128 0.0142786
128 0.0143413
128 0.0142698
128 0.0143419
128 0.0145337
128 0.0144522
128 0.0137917
128 0.0142442
128 0.0139119
256 0.0274312
256 0.0282227
256 0.0284497
256 0.0304491
256 0.0294586
256 0.0286774
256 0.0289138
256 0.0286096
256 0.0297064
256 0.0296626
512 0.0548806
512 0.0541355
512 0.0562531
512 0.0570881
512 0.0554007
512 0.0547448
512 0.0569042
512 0.0547558
512 0.0550583
512 0.0557689
1024 0.112286
1024 0.112837
1024 0.108227
1024 0.109971
1024 0.111832
1024 0.110469
1024 0.110356
1024 0.110884
1024 0.112853
1024 0.1098
2048 0.228068
2048 0.220452
2048 0.221478
2048 0.217792
2048 0.221025
2048 0.2227
2048 0.218138
2048 0.220291
2048 0.220798
2048 0.221353
4096 0.438012
4096 0.439289
4096 0.441201
4096 0.43697
4096 0.438584
4096 0.44021
4096 0.440026
4096 0.435919
4096 0.44069
4096 0.438074
8192 0.881274
8192 0.879241
8192 0.884158
8192 0.874595
8192 0.876031
8192 0.873856
8192 0.882447
8192 0.883281
8192 0.880103
8192 0.882785
16384 1.75877
16384 1.76451
16384 1.7611
16384 1.75175
16384 1.75452
16384 1.76083
16384 1.76416
16384 1.7535
16384 1.76714
16384 1.75707
32768 3.50636
32768 3.50244
32768 3.51346
32768 3.55641
32768 3.49776
32768 3.50632
32768 3.50811
32768 3.51088
32768 3.50453
32768 3.50672
