 6.40000000e+01 2.42064000e-02 7.08979000e-03 5.90733000e-03 5.39996000e-03
 6.40000000e+01 2.46402000e-02 7.95503000e-03 5.22601000e-03 5.49261000e-03
 6.40000000e+01 2.40917000e-02 7.24816000e-03 5.76091000e-03 5.89217000e-03
 6.40000000e+01 2.12392000e-02 7.41048000e-03 5.62522000e-03 5.18484000e-03
 6.40000000e+01 2.33858000e-02 7.76357000e-03 5.94705000e-03 5.31356000e-03
 6.40000000e+01 2.19184000e-02 7.34722000e-03 5.11573000e-03 6.02840000e-03
 6.40000000e+01 2.22104000e-02 7.41664000e-03 5.06496000e-03 5.09515000e-03
 6.40000000e+01 2.55896000e-02 7.75405000e-03 5.29244000e-03 5.27962000e-03
 6.40000000e+01 2.55168000e-02 7.30407000e-03 5.94911000e-03 5.08378000e-03
 6.40000000e+01 2.29910000e-02 7.39572000e-03 5.12925000e-03 5.85946000e-03
 1.28000000e+02 5.43972000e-02 1.44783000e-02 1.11438000e-02 1.09646000e-02
 1.28000000e+02 5.52556000e-02 1.70086000e-02 1.18874000e-02 1.21388000e-02
 1.28000000e+02 5.53430000e-02 1.54721000e-02 1.13681000e-02 1.08499000e-02
 1.28000000e+02 5.41386000e-02 1.53191000e-02 1.18922000e-02 1.15436000e-02
 1.28000000e+02 5.37319000e-02 1.58222000e-02 1.08739000e-02 1.11771000e-02
 1.28000000e+02 5.36366000e-02 1.53181000e-02 1.15941000e-02 1.08920000e-02
 1.28000000e+02 5.36524000e-02 1.45565000e-02 1.09470000e-02 1.27701000e-02
 1.28000000e+02 5.26971000e-02 1.58741000e-02 1.16468000e-02 1.07360000e-02
 1.28000000e+02 5.47185000e-02 1.49305000e-02 1.09153000e-02 1.16431000e-02
 1.28000000e+02 5.37256000e-02 1.48324000e-02 1.14247000e-02 1.07181000e-02
 2.56000000e+02 1.10656000e-01 2.95702000e-02 2.32414000e-02 2.19426000e-02
 2.56000000e+02 1.11545000e-01 3.07085000e-02 2.32131000e-02 2.20957000e-02
 2.56000000e+02 1.11438000e-01 3.07549000e-02 2.29280000e-02 2.23739000e-02
 2.56000000e+02 1.14535000e-01 3.06892000e-02 2.29245000e-02 2.25521000e-02
 2.56000000e+02 1.12956000e-01 3.05508000e-02 2.30888000e-02 2.27232000e-02
 2.56000000e+02 1.11275000e-01 3.06199000e-02 2.28237000e-02 2.27136000e-02
 2.56000000e+02 1.11051000e-01 3.15445000e-02 2.26403000e-02 2.28107000e-02
 2.56000000e+02 1.12257000e-01 3.11583000e-02 2.25342000e-02 2.15891000e-02
 2.56000000e+02 1.09811000e-01 3.09634000e-02 2.25607000e-02 2.19016000e-02
 2.56000000e+02 1.15104000e-01 3.09658000e-02 2.25271000e-02 2.23243000e-02
 5.12000000e+02 2.15423000e-01 5.85788000e-02 4.53723000e-02 4.53967000e-02
 5.12000000e+02 2.30499000e-01 5.90087000e-02 4.51078000e-02 4.43143000e-02
 5.12000000e+02 2.29741000e-01 6.29769000e-02 4.53959000e-02 4.54489000e-02
 5.12000000e+02 2.15328000e-01 6.36028000e-02 4.52667000e-02 4.55200000e-02
 5.12000000e+02 2.28356000e-01 6.18601000e-02 4.52101000e-02 4.45478000e-02
 5.12000000e+02 2.27561000e-01 6.08736000e-02 4.52553000e-02 4.52690000e-02
 5.12000000e+02 2.22096000e-01 5.98682000e-02 4.51137000e-02 4.60888000e-02
 5.12000000e+02 2.23878000e-01 5.95482000e-02 4.37017000e-02 4.47002000e-02
 5.12000000e+02 2.26357000e-01 6.21762000e-02 4.38616000e-02 4.53452000e-02
 5.12000000e+02 2.24814000e-01 5.91873000e-02 4.35484000e-02 4.51950000e-02
 1.02400000e+03 4.49488000e-01 1.17743000e-01 8.83739000e-02 9.03651000e-02
 1.02400000e+03 4.53039000e-01 1.17703000e-01 8.81641000e-02 8.94196000e-02
 1.02400000e+03 4.38640000e-01 1.21663000e-01 8.82006000e-02 9.02885000e-02
 1.02400000e+03 4.55142000e-01 1.17847000e-01 8.80566000e-02 8.95088000e-02
 1.02400000e+03 4.55862000e-01 1.17805000e-01 9.17557000e-02 8.95600000e-02
 1.02400000e+03 4.49857000e-01 1.16008000e-01 8.87185000e-02 8.96088000e-02
 1.02400000e+03 4.45429000e-01 1.16031000e-01 8.79540000e-02 8.97764000e-02
 1.02400000e+03 4.50427000e-01 1.16579000e-01 8.82693000e-02 8.94658000e-02
 1.02400000e+03 4.59801000e-01 1.15404000e-01 8.80886000e-02 8.94161000e-02
 1.02400000e+03 4.52284000e-01 1.17279000e-01 8.98484000e-02 9.04562000e-02
 2.04800000e+03 9.09635000e-01 2.31609000e-01 1.82310000e-01 1.79491000e-01
 2.04800000e+03 9.05604000e-01 2.32568000e-01 1.79038000e-01 1.79640000e-01
 2.04800000e+03 9.13317000e-01 2.32419000e-01 1.76161000e-01 1.79359000e-01
 2.04800000e+03 9.10745000e-01 2.31684000e-01 1.76257000e-01 1.79002000e-01
 2.04800000e+03 9.12938000e-01 2.30774000e-01 1.76367000e-01 1.78684000e-01
 2.04800000e+03 9.08851000e-01 2.31101000e-01 1.76780000e-01 1.79711000e-01
 2.04800000e+03 9.12757000e-01 2.31554000e-01 1.76222000e-01 1.81900000e-01
 2.04800000e+03 9.14182000e-01 2.31998000e-01 1.76063000e-01 1.80628000e-01
 2.04800000e+03 9.20203000e-01 2.32937000e-01 1.76821000e-01 1.79589000e-01
 2.04800000e+03 9.12423000e-01 2.33759000e-01 1.82235000e-01 1.79447000e-01
 4.09600000e+03 1.81424000e+00 4.67138000e-01 3.53696000e-01 3.55655000e-01
 4.09600000e+03 1.83139000e+00 4.67318000e-01 3.53900000e-01 3.57240000e-01
 4.09600000e+03 1.82056000e+00 4.62267000e-01 3.51816000e-01 3.56624000e-01
 4.09600000e+03 1.82226000e+00 4.73358000e-01 3.54772000e-01 3.58234000e-01
 4.09600000e+03 1.80976000e+00 4.73509000e-01 3.52826000e-01 3.57388000e-01
 4.09600000e+03 1.82101000e+00 4.67837000e-01 3.53774000e-01 3.56883000e-01
 4.09600000e+03 1.82481000e+00 4.65688000e-01 3.62888000e-01 3.56834000e-01
 4.09600000e+03 1.83426000e+00 4.57960000e-01 3.64361000e-01 3.65058000e-01
 4.09600000e+03 1.84605000e+00 4.65842000e-01 3.58885000e-01 3.56989000e-01
 4.09600000e+03 1.82085000e+00 4.62267000e-01 3.56205000e-01 3.61607000e-01
 8.19200000e+03 3.66222000e+00 9.21257000e-01 7.04853000e-01 7.16976000e-01
 8.19200000e+03 3.67969000e+00 9.33436000e-01 7.04896000e-01 7.22304000e-01
 8.19200000e+03 3.68166000e+00 9.26133000e-01 7.18430000e-01 7.16193000e-01
 8.19200000e+03 3.67620000e+00 9.24377000e-01 7.27392000e-01 7.14916000e-01
 8.19200000e+03 3.67584000e+00 9.25006000e-01 7.24027000e-01 7.15536000e-01
 8.19200000e+03 3.65429000e+00 9.19362000e-01 7.09319000e-01 7.19714000e-01
 8.19200000e+03 3.68021000e+00 9.19522000e-01 7.09635000e-01 7.15190000e-01
 8.19200000e+03 3.67716000e+00 9.30994000e-01 7.12150000e-01 7.13238000e-01
 8.19200000e+03 3.67432000e+00 9.19897000e-01 7.13776000e-01 7.11241000e-01
 8.19200000e+03 3.13788000e+00 9.41710000e-01 7.25440000e-01 7.10106000e-01
 1.63840000e+04 7.36878000e+00 1.84847000e+00 1.43792000e+00 1.42697000e+00
 1.63840000e+04 7.31740000e+00 1.85236000e+00 1.41519000e+00 1.43169000e+00
 1.63840000e+04 7.36482000e+00 1.85174000e+00 1.42186000e+00 1.43299000e+00
 1.63840000e+04 7.38306000e+00 1.83779000e+00 1.43547000e+00 1.43253000e+00
 1.63840000e+04 7.40292000e+00 1.84810000e+00 1.42341000e+00 1.43889000e+00
 1.63840000e+04 7.37721000e+00 1.84658000e+00 1.42030000e+00 1.43975000e+00
 1.63840000e+04 7.39220000e+00 1.85467000e+00 1.41808000e+00 1.45396000e+00
 1.63840000e+04 7.34715000e+00 1.89851000e+00 1.43771000e+00 1.43362000e+00
 1.63840000e+04 7.40365000e+00 1.84485000e+00 1.43588000e+00 1.43457000e+00
 1.63840000e+04 7.39054000e+00 1.84046000e+00 1.45166000e+00 1.45593000e+00
 3.27680000e+04 1.47829000e+01 3.68810000e+00 2.83414000e+00 2.87654000e+00
 3.27680000e+04 1.47879000e+01 3.72355000e+00 2.90873000e+00 2.87260000e+00
 3.27680000e+04 1.47867000e+01 3.74615000e+00 2.85250000e+00 2.87367000e+00
 3.27680000e+04 1.40823000e+01 3.73517000e+00 2.86187000e+00 2.82516000e+00
 3.27680000e+04 1.37481000e+01 3.76117000e+00 2.89967000e+00 2.83051000e+00
 3.27680000e+04 1.41853000e+01 3.73142000e+00 2.88023000e+00 2.81889000e+00
 3.27680000e+04 1.46448000e+01 3.73436000e+00 2.88141000e+00 2.82331000e+00
 3.27680000e+04 1.46322000e+01 3.73208000e+00 2.87185000e+00 2.82456000e+00
 3.27680000e+04 1.46104000e+01 3.75887000e+00 2.88211000e+00 2.82983000e+00
 3.27680000e+04 1.46473000e+01 3.72046000e+00 2.87652000e+00 2.84894000e+00
