1 2.5449e-05
1 1.8133e-05
1 1.8334e-05
1 1.672e-05
1 1.6612e-05
1 1.6601e-05
1 1.6551e-05
1 1.6653e-05
1 2.617e-05
1 2.085e-05
2 3.8021e-05
2 3.5397e-05
2 3.4364e-05
2 3.4945e-05
2 3.5126e-05
2 3.4927e-05
2 3.5166e-05
2 3.9615e-05
2 4.2339e-05
2 4.0557e-05
4 7.915e-05
4 7.7997e-05
4 7.7425e-05
4 7.7928e-05
4 8.8628e-05
4 7.8489e-05
4 7.7706e-05
4 7.7606e-05
4 7.7628e-05
4 0.000139273
8 0.000176183
8 0.00016905
8 0.000161033
8 0.000161115
8 0.000162067
8 0.00016988
8 0.000161906
8 0.000171405
8 0.000160704
8 0.000161475
16 0.000413833
16 0.000334711
16 0.00036505
16 0.000489075
16 0.000412268
16 0.000341135
16 0.00046595
16 0.000340083
16 0.000328382
16 0.000293775
32 0.00168118
32 0.00110466
32 0.00210524
32 0.00138613
32 0.00161286
32 0.00159682
32 0.00218755
32 0.0026124
32 0.00137946
32 0.0017814
64 0.00539996
64 0.00549261
64 0.00589217
64 0.00518484
64 0.00531356
64 0.0060284
64 0.00509515
64 0.00527962
64 0.00508378
64 0.00585946
128 0.0109646
128 0.0121388
128 0.0108499
128 0.0115436
128 0.0111771
128 0.010892
128 0.0127701
128 0.010736
128 0.0116431
128 0.0107181
256 0.0219426
256 0.0220957
256 0.0223739
256 0.0225521
256 0.0227232
256 0.0227136
256 0.0228107
256 0.0215891
256 0.0219016
256 0.0223243
512 0.0453967
512 0.0443143
512 0.0454489
512 0.04552
512 0.0445478
512 0.045269
512 0.0460888
512 0.0447002
512 0.0453452
512 0.045195
1024 0.0903651
1024 0.0894196
1024 0.0902885
1024 0.0895088
1024 0.08956
1024 0.0896088
1024 0.0897764
1024 0.0894658
1024 0.0894161
1024 0.0904562
2048 0.179491
2048 0.17964
2048 0.179359
2048 0.179002
2048 0.178684
2048 0.179711
2048 0.1819
2048 0.180628
2048 0.179589
2048 0.179447
4096 0.355655
4096 0.35724
4096 0.356624
4096 0.358234
4096 0.357388
4096 0.356883
4096 0.356834
4096 0.365058
4096 0.356989
4096 0.361607
8192 0.716976
8192 0.722304
8192 0.716193
8192 0.714916
8192 0.715536
8192 0.719714
8192 0.71519
8192 0.713238
8192 0.711241
8192 0.710106
16384 1.42697
16384 1.43169
16384 1.43299
16384 1.43253
16384 1.43889
16384 1.43975
16384 1.45396
16384 1.43362
16384 1.43457
16384 1.45593
32768 2.87654
32768 2.8726
32768 2.87367
32768 2.82516
32768 2.83051
32768 2.81889
32768 2.82331
32768 2.82456
32768 2.82983
32768 2.84894
